ProductKey,Product Code,Product Name,Product Description,ProductSubcategoryKey,Manufacturer,Brand,Class,Style,Color,Size,Weight,Weight Unit Measure,Stock Type Code,Stock Type,Unit Cost,Unit Price,Available Date,Status
684,0306043,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Grey,"20 x 11.9 x 15.8 inches, robust and affordable scanner",20,"Proseware, Inc.",Proseware,Regular,Product0306043,Grey,17 x 15.9 x 8.53,13.03,pounds,2,Mid,$73.58,$160.00,2005/03/08,On
685,0306044,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Grey","8.2 x 17.8 x 16 inches, compact 3-in-1 color ink jet printer that prints, scans, and copies",20,"Proseware, Inc.",Proseware,Regular,Product0306044,Grey,14 x 7 x 17.7,16,pounds,2,Mid,$72.66,$158.00,2009/01/09,On
686,0306045,Proseware Duplex Scanner M200 Grey,"8.2 x 17.8 x 16 inches, duplex scans",20,"Proseware, Inc.",Proseware,Regular,Product0306045,Grey,17 x 11 x 6.5,13,pounds,2,Mid,$68.52,$149.00,2008/03/09,On
687,0306046,Proseware High Speed Laser Fax M2000 Grey,"22.3 x 13.2 x 21 inches, 30 pounds, high speed Laser Fax",20,"Proseware, Inc.",Proseware,Regular,Product0306046,Grey,20.2 x 9.6 x 10.7,12.3,pounds,2,Mid,$69.25,$209.00,2005/02/08,On
688,0306047,Proseware Laser Fax Printer M250 Grey,"19.9 x 9.6 x 10.7 inches, 10.8 pounds, Laser fax printer",20,"Proseware, Inc.",Proseware,Regular,Product0306047,Grey,26.4  x 3.7  x 18,28.3,pounds,2,Mid,$54.26,$118.00,2009/01/02,On
689,0306048,"Proseware Color Ink Jet Fax, Copier, Phone M250 Grey","17 x 11.7 x 6.1 inches, 18 pounds, color Ink jet Fax, Copier, Phone",20,"Proseware, Inc.",Proseware,Regular,Product0306048,Grey,39.8  x 13.7  x 5.5,29,pounds,2,Mid,$73.12,$159.00,2006/02/08,On
695,0306054,Proseware Office Jet All-in-One Printer M500 Grey,"13.6 x 22.1 x 20.7 inches, CD with software, set-up poster, power cord",20,"Proseware, Inc.",Proseware,Regular,Product0306054,Grey,15.8 x 11.6 x 12.6,14.8,pounds,2,Mid,$74.96,$163.00,2005/06/09,On
696,0306055,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey,"17.2 x 5.5 x 8.1 inches. 8.4 pounds, office jet wireless all-in-one Ink jet Printer",20,"Proseware, Inc.",Proseware,Regular,Product0306055,Grey,18 x 25.8 x 6.2,11.7,pounds,2,Mid,$87.37,$190.00,2005/04/08,On
697,0306056,Proseware Photo Smart All-in-One Printer M380 Grey,"9.5 x 17.4 x 17.7 inches, 25.4 pounds, All-In-One device offers color printing, copying, faxing, and scanning, outstanding print quality for photos and documents",20,"Proseware, Inc.",Proseware,Regular,Product0306056,Grey,6.2 x 11.2 x 6.2,10.1,pounds,2,Mid,$67.60,$147.00,2007/06/08,On
698,0306057,Proseware Wireless Photo All-in-One Printer M390 Grey,"11 x 13 x 13 inches, 12.6 pounds, border free photos in popular sizes",20,"Proseware, Inc.",Proseware,Regular,Product0306057,Grey, 11 x 16 x 2,3.5,pounds,2,Mid,$86.45,$188.00,2005/02/05,On
699,0306058,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey,"17.1 x 8.5 x 15.8 inches, 15.4 pounds, high-performance all-in-one color inkjet printer that prints, copies, scans, and faxes, prints at speeds of up to 23ppm",20,"Proseware, Inc.",Proseware,Regular,Product0306058,Grey,14 x 8 x 6,5.3,pounds,2,Mid,$90.13,$196.00,2006/03/09,On
700,0306059,Proseware Photo Ink Jet Printer M100 White,"Print speeds up to 26ppm, 6.4 x 11.4 x 17, 2 inches, 12.8 pounds",20,"Proseware, Inc.",Proseware,Regular,Product0306059,White,14.8 x 6 x 7.2,5.6,pounds,2,Mid,$73.12,$159.00,2006/02/09,On
701,0306060,Proseware Ink Jet All in one M300 White,"17.2 x 5.5 x 8.1 inches, 8.2 pounds, Ink Jet  all in one,  Large 80-sheet input tray",20,"Proseware, Inc.",Proseware,Regular,Product0306060,White,22.8 x 18.7 x 9.8,12.6,pounds,2,Mid,$77.72,$169.00,2006/03/08,On
703,0306062,Proseware Laser Jet Color Printer X300 White,"16.1 x 18.1 x 9.3 inches, 23.5 pounds, LaserJet",20,"Proseware, Inc.",Proseware,Regular,Product0306062,White, 6.4 x 11.4 x 17.2,12.8,pounds,2,Mid,$69.25,$209.00,2008/03/09,On
704,0306063,Proseware Laser Jet All in one X300 White,"17.5 x 13.1 x 6.1 inches, operate your printer within seconds after power-on with quick start",20,"Proseware, Inc.",Proseware,Regular,Product0306063,White,10.2 x 18.7 x 3.3,6.2,pounds,2,Mid,$72.56,$219.00,2005/02/08,On
709,0306068,Proseware Mobile Receipt and Document Scanner M200 White,"13.7 x 8.8 x 7.6 inches, mobile receipt and document scanner",20,"Proseware, Inc.",Proseware,Regular,Product0306068,White,14.4 x 9.9 x 1.6,7.4,pounds,2,Mid,$53.34,$116.00,2005/02/09,On
710,0306069,Proseware Scan Jet Digital Flat Bed Scanner M300 White,"7.2 x 18 x 15.1 inches, Scan Jet Digital Flat Bed Scanner",20,"Proseware, Inc.",Proseware,Regular,Product0306069,White,9.2 x 4.5 x 8,4,pounds,2,Mid,$55.64,$121.00,2006/02/08,On
711,0306070,Proseware All-In-One Photo Printer M200 White,"14.5 x 17.7 x 5.7 inches, affordable, high-performance printer for professional printing at home or office",20,"Proseware, Inc.",Proseware,Regular,Product0306070,White,10 x 10 x 15,14.4,pounds,2,Mid,$62.54,$136.00,2005/01/04,On
712,0306071,Proseware Ink Jet Wireless All-In-One Printer M400 White,"17.4 x 10 x 5.6 inches, Ink jet printer delivers outstanding photo prints and text quality",20,"Proseware, Inc.",Proseware,Regular,Product0306071,White,13.4 x 11.9 x 10.5,15,pounds,2,Mid,$59.32,$129.00,2005/02/08,On
713,0306072,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,"20 x 11.9 x 15.8 inches, robust and affordable  scanner",20,"Proseware, Inc.",Proseware,Regular,Product0306072,White,9.8 x 12.8 x 14.3,6.7,pounds,2,Mid,$73.58,$160.00,2005/03/08,On
714,0306073,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 White","8.2 x 17.8 x 16 inches, compact 3-in-1 color inkjet printer that prints, scans, and copies",20,"Proseware, Inc.",Proseware,Regular,Product0306073,White,9.7 x 19.6 x 10.7,10,pounds,2,Mid,$72.66,$158.00,2009/01/09,On
715,0306074,Proseware Duplex Scanner M200 White,"8.2 x 17.8 x 16 inches, duplex scans",20,"Proseware, Inc.",Proseware,Regular,Product0306074,White,19.4 x 17.8 x 16.9,14.4,pounds,2,Mid,$68.52,$149.00,2008/03/09,On
716,0306075,Proseware High Speed Laser M2000 White,"22.3 x 13.2 x 21 inches, 30 pounds, high speed Laser Fax",20,"Proseware, Inc.",Proseware,Regular,Product0306075,White,12 x 17 x 17,25,pounds,2,Mid,$69.25,$209.00,2005/02/08,On
717,0306076,Proseware Laser Fax Printer M250 White,"19.9 x 9.6 x 10.7 inches,10.8 pounds, Laser fax printer",20,"Proseware, Inc.",Proseware,Regular,Product0306076,White, 9.7 x 13 x 5.1,3.7,pounds,2,Mid,$54.26,$118.00,2009/01/02,On
718,0306077,"Proseware Color Ink jet Fax, Copier, Phone M250 White","17 x 11.7 x 6.1 inches, 18 pounds, color Inkjet Fax, Copier, Phone",20,"Proseware, Inc.",Proseware,Regular,Product0306077,White,12 x 12 x 10,8,pounds,2,Mid,$73.12,$159.00,2006/02/08,On
724,0306083,Proseware Office Jet All-in-One Printer M500 White,"13.6 x 22.1 x 20.7 inches, CD with software, set-up poster, power cord",20,"Proseware, Inc.",Proseware,Regular,Product0306083,White,21 x 23 x 14,32,pounds,2,Mid,$74.96,$163.00,2005/06/09,On
725,0306084,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 White,"17.2 x 5.5 x 8.1 inches, 8.4 pounds, office jet wireless All-in-One Inkjet Printer",20,"Proseware, Inc.",Proseware,Regular,Product0306084,White,22.9 x 17.5 x 15.9,27.1,pounds,2,Mid,$87.37,$190.00,2005/04/08,On
726,0306085,Proseware Photo Smart All-in-One Printer M380 White,"9.5 x 17.4 x 17.7 inches, 25.4 pounds, All-In-One device offers color printing, copying, faxing, and scanning, outstanding print quality for photos and documents",20,"Proseware, Inc.",Proseware,Regular,Product0306085,White,15 x 11 x 7,13,pounds,2,Mid,$67.60,$147.00,2007/06/08,On
727,0306086,Proseware Wireless Photo All-in-One Printer M390 White,"11 x 13 x 13 inches, 12.6 pounds, border free photos in popular sizes",20,"Proseware, Inc.",Proseware,Regular,Product0306086,White,16.5 x 12.2 x 9,14.1,pounds,2,Mid,$86.45,$188.00,2005/02/05,On
728,0306087,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 White,"17.1 x 8.5 x 15.8 inches, 15.4 pounds, high-performance all-in-one color inkjet printer that prints, copies, scans, and faxes, prints at speeds of up to 23ppm",20,"Proseware, Inc.",Proseware,Regular,Product0306087,White,16 x 17 x 9,12.2,pounds,2,Mid,$90.13,$196.00,2006/03/09,On
729,0306088,Proseware Scan Jet Digital Flat Bed Scanner M300 Green,"12 x 16 x 8 inches, 17 pounds scan Jet Digital Flat Bed Scanner",20,"Proseware, Inc.",Proseware,Regular,Product0306088,Green,12 x 16 x 8,17,pounds,2,Mid,$55.64,$121.00,2006/02/09,On
730,0306089,Proseware All-In-One Photo Printer M200 Green,"16 x 19 x 13 inches, 14 pounds, All-In-One Photo Printer",20,"Proseware, Inc.",Proseware,Regular,Product0306089,Green,16 x 19 x 13,14,pounds,2,Mid,$62.54,$136.00,2006/03/08,On
731,0306090,Proseware Ink Jet Wireless All-In-One Printer M400 Green,"18.1 x 17.9 x 11.2 inches, 14.4 kbps fax modem with 200-sheet paper capacity, 20-page automatic document feeder, and 512 KB memory holds up to 25 pages",20,"Proseware, Inc.",Proseware,Regular,Product0306090,Green,18.1 x 17.9 x 11.2,14.4,pounds,2,Mid,$59.32,$129.00,2006/02/20,On
732,0306091,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Green,"20 x 18 x 14.2 inches, Ink Jet Instant PDF Sheet-Fed Scanner",20,"Proseware, Inc.",Proseware,Regular,Product0306091,Green,20 x 18 x 14.2,28,pounds,2,Mid,$73.58,$160.00,2008/03/09,On
733,0306092,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green","15.2 x 15.7 x 8.7 inches, 18.4 pounds, Desk jet All-in-One Printer, Scanner, Copier",20,"Proseware, Inc.",Proseware,Regular,Product0306092,Green,15.2 x 15.7 x 8.7,18.4,pounds,2,Mid,$72.66,$158.00,2005/02/08,On
734,0306093,Proseware Duplex Scanner M200 Green,"11 x 15 x 6 inches. 10 pounds, duplex scanner",20,"Proseware, Inc.",Proseware,Regular,Product0306093,Green,11 x 15 x 6,10,pounds,2,Mid,$68.52,$149.00,2009/01/02,On
735,0306094,Proseware High Speed Laser M2000 Green,"Copy and fax capabilities, high speed Laser Fax",20,"Proseware, Inc.",Proseware,Regular,Product0306094,Green,14 x 14.7 x 10.3,22,pounds,2,Mid,$69.25,$209.00,2009/01/04,On
736,0306095,Proseware Laser Fax Printer M250 Green,"10.6 x 15.7 x 6.8 inches, 12.4 pounds, technology for sending clear",20,"Proseware, Inc.",Proseware,Regular,Product0306095,Green,10.6 x 15.7 x 6.8,12.4,pounds,2,Mid,$54.26,$118.00,2005/01/05,On
737,0306096,"Proseware Color Ink Jet Fax, Copier, Phone M250 Green","9.4 x 5.5 x 13 inches, 6.9 pounds, 15 seconds per page transmission time",20,"Proseware, Inc.",Proseware,Regular,Product0306096,Green,17  x 6.5  x 13.8,45,pounds,2,Mid,$73.12,$159.00,2006/03/08,On
1108,0402065,Fabrikam SLR Camera X146 Black,On-screen autofocus with live view displays subjects in focus on the LCD the instant the shutter is pressed halfway,24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402065,Black,8 x 8 x 6.5,5.2,pounds,1,High,$208.40,$629.00,2006/11/18,
1109,0402066,"Fabrikam SLR Camera 35"" X358 Black","Choice of data storage options - accepts compact flash type I & II, UDMA, micro drives, and XD-picture cards digital 14-42mm F3.5-5.6 lens",24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402066,Black,7.5 x 8 x 6.5,4.95,pounds,1,High,$144.52,$436.20,2005/04/16,
1113,0402070,"Fabrikam SLR Camera 35"" X358 Silver",Powerful megapixel live-MOS sensor,24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402070,Silver,4  x 2.5  x 5.5,4.9,pounds,1,High,$144.52,$436.20,2004/04/16,
1114,0402071,Fabrikam SLR Camera M147 Silver,Powerful 12.3-megapixel live-MOSLO sensor,24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402071,Silver,2.6  x 5.4  x 2.8,4.9,pounds,1,High,$153.59,$334.00,2006/03/02,
1117,0402074,"Fabrikam SLR Camera 35"" X358 Grey","Shoot at up to 2.5 frames per second, capturing high-quality action sequences of children in sporting activities such as soccer",24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402074,Grey,3.4 x 4.6 x 3.3,4,pounds,1,High,$144.52,$436.20,2005/06/16,
1118,0402075,Fabrikam SLR Camera M147 Grey,Continuous shooting up to 5 frames per second,24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402075,Grey,4.8  x 7.8  x 1.7,4.3,pounds,1,High,$153.59,$334.00,2006/09/03,
1121,0402078,"Fabrikam SLR Camera 35"" X358 Silver Grey","Fast startup and split-second shutter response, shoot continuously at up to 3 frames per second",24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402078,Silver Grey,3.5 x 5.5 x 3.3,4.65,pounds,1,High,$144.52,$436.20,2004/09/16,
1122,0402079,Fabrikam SLR Camera M148 Silver Grey,"Digital camera - SLR with live view mode, 5 in x 2.4 in x 3.9 in, 15.9 oz",24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402079,Silver Grey,3.4 x 4.8 x 3.3,4.8,pounds,1,High,$152.68,$332.00,2006/08/02,
1125,0402082,"Fabrikam SLR Camera 35"" X358 Gold",Digital camera - SLR with live view mode,24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402082,Gold,8 x 9 x 6,4.68,pounds,1,High,$144.52,$436.20,2005/06/16,
1126,0402083,Fabrikam SLR Camera M148 Gold,"Digital camera - SLR with live view mode, 5.1 in x 2.4 in x 3.9 in, 16.8 oz",24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402083,Gold,8 x 8 x 6.5,4.95,pounds,1,High,$152.68,$332.00,2009/04/11,
1128,0402085,Fabrikam SLR Camera X149 Pink,Digital camera - SLR with live view mode,24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402085,Pink,7 x 8 x 6.5,4.9,pounds,1,High,$207.74,$627.00,2008/09/30,
1129,0402086,"Fabrikam SLR Camera 35"" X358 Pink",Digital camera - SLR with live view mode,24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402086,Pink,3.5  x 2  x 5,5.2,pounds,1,High,$144.52,$436.20,2005/04/16,
1132,0402089,Fabrikam SLR Camera X149 Blue,"Digital camera - SLR with live view mode, movie recording, 5.1 in x 2.4 in x 3.9 in, 16.9 oz",24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402089,Blue,2.6  x 5.4  x 2.8,5.1,pounds,1,High,$207.74,$627.00,2005/07/30,
1133,0402090,"Fabrikam SLR Camera 35"" X358 Blue",Digital camera - SLR with live view mode,24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402090,Blue,3  x 5  x 2.9,5.3,pounds,1,High,$144.52,$436.20,2006/05/16,
1136,0402093,Fabrikam SLR Camera X150 Orange,Digital camera - SLR with live view mode,24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402093,Orange,4.8  x 7.8  x 1.7,5.9,pounds,1,High,$159.20,$480.50,2007/03/31,
1137,0402094,"Fabrikam SLR Camera 35"" X358 Orange","Digital camera ? SLR, 4.5 in x 2.5 in x 3.4 in, 1.2 lbs",24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402094,Orange,3.45 x 4.8 x 3.3,6.1,pounds,1,High,$144.52,$436.20,2006/08/08,
1138,0402095,Fabrikam SLR Camera M150 Orange,"Digital camera ? SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz",24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402095,Orange,3.5 x 5 x 3.3,5.25,pounds,1,High,$180.22,$391.90,2006/09/19,
1140,0402097,Fabrikam SLR Camera X150 Green,Digital camera - SLR with live view mode,24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402097,Green,3.4 x 4.8 x 3.3,4.6,pounds,1,High,$159.20,$480.50,2006/07/13,
1141,0402098,"Fabrikam SLR Camera 35"" X358 Green","Digital camera ? SLR, 4.5 in x 2.5 in x 3.4 in, 1.2 lbs",24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402098,Green,4 x 4 x 4,5.1,pounds,1,High,$144.52,$436.20,2006/11/18,
1142,0402099,Fabrikam SLR Camera M150 Green,"Digital camera ? SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz",24,"Fabrikam, Inc.",Fabrikam,Regular,Product0402099,Green,4.2 x 4 x 4,4.6,pounds,1,High,$180.22,$391.90,2005/04/16,
1898,0802002,Fabrikam Refrigerator 19CuFt M7600 White,"19-cubic-foot refrigerator, Refrigerator Capacity: 12.6cu.ft., Freezer Capacity: 6.4cu.ft.",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802002,White,34.8 x 23.2 x 20.5,58,pounds,2,Mid,$413.42,$899.00,2008/03/06,On
1899,0802003,Fabrikam Refrigerator 9.7CuFt M5600 White,"9.7-cubic-foot refrigerator, four full glass shelves handle lots of snacks",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802003,White,36.8 x 40.2 x 28,228,pounds,2,Mid,$226.71,$493.00,2007/03/08,On
1900,0802004,Fabrikam Refrigerator 4.6CuFt E2800 White,"4.6-cubic-foot refrigerator, compressor cooled, space saving flat back design",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802004,White,18.3 x 19.3 x 20.2,38.1,pounds,2,Mid,$152.94,$299.99,2006/02/09,On
1901,0802005,Fabrikam Refrigerator 3.2CuFt E1600 White,"3.2-cubic-foot refrigerator, flush back space saving design",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802005,White,19.9 x 18.6 x 34.8,58,pounds,2,Mid,$142.75,$279.99,2005/03/08,On
1904,0802008,Fabrikam Refrigerator 19CuFt M7600 Brown,"19-cubic-foot refrigerator, Refrigerator Capacity: 12.6cu.ft. , Freezer Capacity: 6.4cu.ft.",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802008,Brown,21.7 x 17.1 x 46.2,69,pounds,2,Mid,$413.42,$899.00,2008/03/06,On
1905,0802009,Fabrikam Refrigerator 9.7CuFt M5600 Brown,"9.7-cubic-foot refrigerator, four full glass shelves handle lots of snacks",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802009,Brown,36.7 x 42.2 x 29,60,pounds,2,Mid,$226.71,$493.00,2007/03/08,On
1906,0802010,Fabrikam Refrigerator 4.6CuFt E2800 Brown,"4.6-cubic-foot refrigerator, compressor cooled, space saving flat back design",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802010,Brown,20.7 x 18.7 x 33.7,75,pounds,2,Mid,$152.94,$299.99,2006/02/09,On
1907,0802011,Fabrikam Refrigerator 3.2CuFt E1600 Brown,"3.2-cubic-foot refrigerator, flush back space saving design",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802011,Brown,22.8 x 19.9 x 36.1,132,pounds,2,Mid,$142.75,$279.99,2005/03/08,On
1910,0802014,Fabrikam Refrigerator 19CuFt M7600 Silver,"19-cubic-foot refrigerator, Refrigerator Capacity: 12.6cu.ft. ; Freezer Capacity: 6.4cu.ft.",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802014,Silver,20.7 x 18.7 x 33.7,71,pounds,2,Mid,$413.42,$899.00,2008/03/06,On
1911,0802015,Fabrikam Refrigerator 9.7CuFt M5600 Silver,"9.7-cubic-foot refrigerator, four full glass shelves handle lots of snacks",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802015,Silver,30.8 x 30.2 x 25,176,pounds,2,Mid,$226.71,$493.00,2007/03/08,On
1912,0802016,Fabrikam Refrigerator 4.6CuFt E2800 Silver,"4.6-cubic-foot refrigerator, compressor cooled, space saving flat back design",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802016,Silver,21.6 x 18.1 x 46,71,pounds,2,Mid,$152.94,$299.99,2006/02/09,On
1913,0802017,Fabrikam Refrigerator 3.2CuFt E1600 Silver,"3.2-cubic-foot refrigerator, flush back space saving design",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802017,Silver,34.8 x 23.2 x 20.5,58,pounds,2,Mid,$142.75,$279.99,2005/03/08,On
1916,0802020,Fabrikam Refrigerator 19CuFt M7600 Green,"19-cubic-foot refrigerator, Refrigerator Capacity: 12.6cu.ft. ; Freezer Capacity: 6.4cu.ft.",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802020,Green,19.8 x 17.6 x 34.8,56,pounds,2,Mid,$413.42,$899.00,2008/03/06,On
1917,0802021,Fabrikam Refrigerator 9.7CuFt M5600 Green,"9.7-cubic-foot refrigerator, four full glass shelves handle lots of snacks.",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802021,Green,22.5 x 21.5 x 33.5,72.8,pounds,2,Mid,$226.71,$493.00,2007/03/08,On
1918,0802022,Fabrikam Refrigerator 4.6CuFt E2800 Green,"4.6-cubic-foot refrigerator, compressor cooled, space saving flat back design",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802022,Green,20.8 x 19.6 x 18.6,58.2,pounds,2,Mid,$152.94,$299.99,2006/02/09,On
1919,0802023,Fabrikam Refrigerator 3.2CuFt E1600 Green,"3.2-cubic-foot refrigerator, flush back space saving design",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802023,Green,21.6 x 17.8 x 46.2,65,pounds,2,Mid,$142.75,$279.99,2005/03/08,On
1922,0802026,Fabrikam Refrigerator 19CuFt M7600 Blue,"19-cubic-foot refrigerator, Refrigerator Capacity: 12.6cu.ft. ; Freezer Capacity: 6.4cu.ft.",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802026,Blue,22.8 x 19.9 x 36.1,132,pounds,2,Mid,$413.42,$899.00,2008/03/06,On
1923,0802027,Fabrikam Refrigerator 9.7CuFt M5600 Blue,"9.7-cubic-foot refrigerator, four full glass shelves handle lots of snacks",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802027,Blue,20.7 x 18.7 x 33.7,71,pounds,2,Mid,$226.71,$493.00,2007/03/08,On
1924,0802028,Fabrikam Refrigerator 4.6CuFt E2800 Blue,"4.6-cubic-foot refrigerator, compressor cooled, space saving flat back design",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802028,Blue,35.8 x 39.2 x 25,200,pounds,2,Mid,$152.94,$299.99,2006/02/09,On
1925,0802029,Fabrikam Refrigerator 3.2CuFt E1600 Blue,"3.2-cubic-foot refrigerator, flush back space saving design",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802029,Blue,21.5x 18 x 46,68,pounds,2,Mid,$142.75,$279.99,2005/03/08,On
1928,0802032,Fabrikam Refrigerator 19CuFt M7600 Grey,"19-cubic-foot refrigerator, Refrigerator Capacity: 12.6cu.ft. ; Freezer Capacity: 6.4cu.ft.",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802032,Grey,18 x 19 x 20.2,36,pounds,2,Mid,$413.42,$899.00,2008/03/06,On
1929,0802033,Fabrikam Refrigerator 9.7CuFt M5600 Grey,"9.7-cubic-foot refrigerator, four full glass shelves handle lots of snacks.",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802033,Grey,19 x 18 x 34,55,pounds,2,Mid,$226.71,$493.00,2007/03/08,On
1930,0802034,Fabrikam Refrigerator 4.6CuFt E2800 Grey,"4.6-cubic-foot refrigerator, compressor cooled, space saving flat back design",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802034,Grey,22 x 21 x 33,70,pounds,2,Mid,$152.94,$299.99,2006/02/09,On
1931,0802035,Fabrikam Refrigerator 3.2CuFt E1600 Grey,"3.2-cubic-foot refrigerator, flush back space saving design",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802035,Grey,20 x 19 x 18,54,pounds,2,Mid,$142.75,$279.99,2005/03/08,On
1934,0802038,Fabrikam Refrigerator 19CuFt M7600 Orange,"19-cubic-foot refrigerator, Refrigerator Capacity: 12.6cu.ft. ; Freezer Capacity: 6.4cu.ft.",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802038,Orange,20 x 18 x 33,74,pounds,2,Mid,$413.42,$899.00,2008/03/06,On
1935,0802039,Fabrikam Refrigerator 9.7CuFt M5600 Orange,"9.7-cubic-foot refrigerator, four full glass shelves handle lots of snacks",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802039,Orange,22 x 19 x 36,120,pounds,2,Mid,$226.71,$493.00,2007/03/08,On
1936,0802040,Fabrikam Refrigerator 4.6CuFt E2800 Orange,"4.6-cubic-foot refrigerator, compressor cooled, space saving flat back design",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802040,Orange,20 x 18 x 33,70,pounds,2,Mid,$152.94,$299.99,2006/02/09,On
1937,0802041,Fabrikam Refrigerator 3.2CuFt E1600 Orange,"3.2-cubic-foot refrigerator, flush back space saving design",42,"Fabrikam, Inc.",Fabrikam,Regular,Product0802041,Orange,35 x 39 x 27,205,pounds,2,Mid,$142.75,$279.99,2005/03/08,On
1984,0803002,Fabrikam Microwave 2.2CuFt M1250 White,"1250 watts of power for faster cooking, defrosting interior",43,"Fabrikam, Inc.",Fabrikam,Regular,Product0803002,White,17.8 x 20.5 x 12.2,37,pounds,1,High,$91.97,$199.99,2008/01/04,On
1985,0803003,Fabrikam Microwave 1.6CuFt M1250 White,1250-watt full-sized microwave oven with 1-3/5-cubic-foot capacity,43,"Fabrikam, Inc.",Fabrikam,Regular,Product0803003,White,15 x 12 x 20,27,pounds,2,Mid,$82.77,$179.99,2007/01/05,On
1986,0803004,Fabrikam Microwave 1.0CuFt E1100 White,1100-watt mid-sized microwave oven with 1-cubic-foot capacity,43,"Fabrikam, Inc.",Fabrikam,Regular,Product0803004,White,16.1  x 6.5  x 1.8,27,pounds,2,Mid,$71.37,$139.99,2006/03/08,On
1990,0803008,Fabrikam Microwave 2.2CuFt M1250 Silver,"1250 watts of power for faster cooking, defrosting interior",43,"Fabrikam, Inc.",Fabrikam,Regular,Product0803008,Silver,17 x 22 x 15,26,pounds,2,Mid,$91.97,$199.99,2008/01/04,On
1991,0803009,Fabrikam Microwave 1.6CuFt M1250 Silver,1250-watt full-sized microwave oven with 1-3/5-cubic-foot capacity,43,"Fabrikam, Inc.",Fabrikam,Regular,Product0803009,Silver,19 x 14.3 x 11.1,27,pounds,2,Mid,$82.77,$179.99,2007/01/05,On
1992,0803010,Fabrikam Microwave 1.0CuFt E1100 Silver,1100-watt mid-sized microwave oven with 1-cubic-foot capacity,43,"Fabrikam, Inc.",Fabrikam,Regular,Product0803010,Silver,19 x 14.3 x 11.1,40,pounds,2,Mid,$71.37,$139.99,2006/03/08,On
1996,0803014,Fabrikam Microwave 2.2CuFt M1250 Grey,"1250 watts of power for faster cooking, defrosting interior",43,"Fabrikam, Inc.",Fabrikam,Regular,Product0803014,Grey, 22.5 x 17.5 x 14,37,pounds,2,Mid,$91.97,$199.99,2008/01/04,On
