Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
2002/03/04,20020304,2002,CY 2002,20021,Q1-2002,200203,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/03/03,20020303,2002,CY 2002,20021,Q1-2002,200203,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/03/02,20020302,2002,CY 2002,20021,Q1-2002,200203,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/03/01,20020301,2002,CY 2002,20021,Q1-2002,200203,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/28,20020228,2002,CY 2002,20021,Q1-2002,200202,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/27,20020227,2002,CY 2002,20021,Q1-2002,200202,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/26,20020226,2002,CY 2002,20021,Q1-2002,200202,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/25,20020225,2002,CY 2002,20021,Q1-2002,200202,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/24,20020224,2002,CY 2002,20021,Q1-2002,200202,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/23,20020223,2002,CY 2002,20021,Q1-2002,200202,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/22,20020222,2002,CY 2002,20021,Q1-2002,200202,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/21,20020221,2002,CY 2002,20021,Q1-2002,200202,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/20,20020220,2002,CY 2002,20021,Q1-2002,200202,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/19,20020219,2002,CY 2002,20021,Q1-2002,200202,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/18,20020218,2002,CY 2002,20021,Q1-2002,200202,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/17,20020217,2002,CY 2002,20021,Q1-2002,200202,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/16,20020216,2002,CY 2002,20021,Q1-2002,200202,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/15,20020215,2002,CY 2002,20021,Q1-2002,200202,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/14,20020214,2002,CY 2002,20021,Q1-2002,200202,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/13,20020213,2002,CY 2002,20021,Q1-2002,200202,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/12,20020212,2002,CY 2002,20021,Q1-2002,200202,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/11,20020211,2002,CY 2002,20021,Q1-2002,200202,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/10,20020210,2002,CY 2002,20021,Q1-2002,200202,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/09,20020209,2002,CY 2002,20021,Q1-2002,200202,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/08,20020208,2002,CY 2002,20021,Q1-2002,200202,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/07,20020207,2002,CY 2002,20021,Q1-2002,200202,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/06,20020206,2002,CY 2002,20021,Q1-2002,200202,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/05,20020205,2002,CY 2002,20021,Q1-2002,200202,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/04,20020204,2002,CY 2002,20021,Q1-2002,200202,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/03,20020203,2002,CY 2002,20021,Q1-2002,200202,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/02,20020202,2002,CY 2002,20021,Q1-2002,200202,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/02/01,20020201,2002,CY 2002,20021,Q1-2002,200202,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/31,20020131,2002,CY 2002,20021,Q1-2002,200201,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/30,20020130,2002,CY 2002,20021,Q1-2002,200201,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/29,20020129,2002,CY 2002,20021,Q1-2002,200201,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/28,20020128,2002,CY 2002,20021,Q1-2002,200201,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/27,20020127,2002,CY 2002,20021,Q1-2002,200201,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/26,20020126,2002,CY 2002,20021,Q1-2002,200201,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/25,20020125,2002,CY 2002,20021,Q1-2002,200201,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/24,20020124,2002,CY 2002,20021,Q1-2002,200201,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/23,20020123,2002,CY 2002,20021,Q1-2002,200201,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/22,20020122,2002,CY 2002,20021,Q1-2002,200201,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/21,20020121,2002,CY 2002,20021,Q1-2002,200201,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/20,20020120,2002,CY 2002,20021,Q1-2002,200201,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/19,20020119,2002,CY 2002,20021,Q1-2002,200201,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/18,20020118,2002,CY 2002,20021,Q1-2002,200201,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/17,20020117,2002,CY 2002,20021,Q1-2002,200201,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/16,20020116,2002,CY 2002,20021,Q1-2002,200201,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/15,20020115,2002,CY 2002,20021,Q1-2002,200201,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/14,20020114,2002,CY 2002,20021,Q1-2002,200201,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/13,20020113,2002,CY 2002,20021,Q1-2002,200201,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/12,20020112,2002,CY 2002,20021,Q1-2002,200201,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/11,20020111,2002,CY 2002,20021,Q1-2002,200201,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/10,20020110,2002,CY 2002,20021,Q1-2002,200201,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/09,20020109,2002,CY 2002,20021,Q1-2002,200201,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/08,20020108,2002,CY 2002,20021,Q1-2002,200201,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/07,20020107,2002,CY 2002,20021,Q1-2002,200201,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/06,20020106,2002,CY 2002,20021,Q1-2002,200201,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/05,20020105,2002,CY 2002,20021,Q1-2002,200201,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/04,20020104,2002,CY 2002,20021,Q1-2002,200201,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/03,20020103,2002,CY 2002,20021,Q1-2002,200201,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/02,20020102,2002,CY 2002,20021,Q1-2002,200201,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2002/01/01,20020101,2002,CY 2002,20021,Q1-2002,200201,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/31,20011231,2001,CY 2001,20014,Q4-2001,200112,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/30,20011230,2001,CY 2001,20014,Q4-2001,200112,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/29,20011229,2001,CY 2001,20014,Q4-2001,200112,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/28,20011228,2001,CY 2001,20014,Q4-2001,200112,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/27,20011227,2001,CY 2001,20014,Q4-2001,200112,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/26,20011226,2001,CY 2001,20014,Q4-2001,200112,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/25,20011225,2001,CY 2001,20014,Q4-2001,200112,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/24,20011224,2001,CY 2001,20014,Q4-2001,200112,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/23,20011223,2001,CY 2001,20014,Q4-2001,200112,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/22,20011222,2001,CY 2001,20014,Q4-2001,200112,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/21,20011221,2001,CY 2001,20014,Q4-2001,200112,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/20,20011220,2001,CY 2001,20014,Q4-2001,200112,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/19,20011219,2001,CY 2001,20014,Q4-2001,200112,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/18,20011218,2001,CY 2001,20014,Q4-2001,200112,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/17,20011217,2001,CY 2001,20014,Q4-2001,200112,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/16,20011216,2001,CY 2001,20014,Q4-2001,200112,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/15,20011215,2001,CY 2001,20014,Q4-2001,200112,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/14,20011214,2001,CY 2001,20014,Q4-2001,200112,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/13,20011213,2001,CY 2001,20014,Q4-2001,200112,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/12,20011212,2001,CY 2001,20014,Q4-2001,200112,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/11,20011211,2001,CY 2001,20014,Q4-2001,200112,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/10,20011210,2001,CY 2001,20014,Q4-2001,200112,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/09,20011209,2001,CY 2001,20014,Q4-2001,200112,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/08,20011208,2001,CY 2001,20014,Q4-2001,200112,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/07,20011207,2001,CY 2001,20014,Q4-2001,200112,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/06,20011206,2001,CY 2001,20014,Q4-2001,200112,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/05,20011205,2001,CY 2001,20014,Q4-2001,200112,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/04,20011204,2001,CY 2001,20014,Q4-2001,200112,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/03,20011203,2001,CY 2001,20014,Q4-2001,200112,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/02,20011202,2001,CY 2001,20014,Q4-2001,200112,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/12/01,20011201,2001,CY 2001,20014,Q4-2001,200112,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/30,20011130,2001,CY 2001,20014,Q4-2001,200111,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/29,20011129,2001,CY 2001,20014,Q4-2001,200111,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/28,20011128,2001,CY 2001,20014,Q4-2001,200111,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/27,20011127,2001,CY 2001,20014,Q4-2001,200111,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/26,20011126,2001,CY 2001,20014,Q4-2001,200111,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/25,20011125,2001,CY 2001,20014,Q4-2001,200111,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/24,20011124,2001,CY 2001,20014,Q4-2001,200111,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/23,20011123,2001,CY 2001,20014,Q4-2001,200111,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/22,20011122,2001,CY 2001,20014,Q4-2001,200111,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/21,20011121,2001,CY 2001,20014,Q4-2001,200111,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/20,20011120,2001,CY 2001,20014,Q4-2001,200111,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/19,20011119,2001,CY 2001,20014,Q4-2001,200111,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/18,20011118,2001,CY 2001,20014,Q4-2001,200111,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/17,20011117,2001,CY 2001,20014,Q4-2001,200111,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/16,20011116,2001,CY 2001,20014,Q4-2001,200111,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/15,20011115,2001,CY 2001,20014,Q4-2001,200111,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/14,20011114,2001,CY 2001,20014,Q4-2001,200111,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/13,20011113,2001,CY 2001,20014,Q4-2001,200111,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/12,20011112,2001,CY 2001,20014,Q4-2001,200111,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/11,20011111,2001,CY 2001,20014,Q4-2001,200111,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/10,20011110,2001,CY 2001,20014,Q4-2001,200111,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/09,20011109,2001,CY 2001,20014,Q4-2001,200111,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/08,20011108,2001,CY 2001,20014,Q4-2001,200111,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/07,20011107,2001,CY 2001,20014,Q4-2001,200111,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/06,20011106,2001,CY 2001,20014,Q4-2001,200111,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/05,20011105,2001,CY 2001,20014,Q4-2001,200111,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/04,20011104,2001,CY 2001,20014,Q4-2001,200111,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/03,20011103,2001,CY 2001,20014,Q4-2001,200111,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/02,20011102,2001,CY 2001,20014,Q4-2001,200111,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/11/01,20011101,2001,CY 2001,20014,Q4-2001,200111,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/31,20011031,2001,CY 2001,20014,Q4-2001,200110,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/30,20011030,2001,CY 2001,20014,Q4-2001,200110,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/29,20011029,2001,CY 2001,20014,Q4-2001,200110,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/28,20011028,2001,CY 2001,20014,Q4-2001,200110,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/27,20011027,2001,CY 2001,20014,Q4-2001,200110,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/26,20011026,2001,CY 2001,20014,Q4-2001,200110,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/25,20011025,2001,CY 2001,20014,Q4-2001,200110,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/24,20011024,2001,CY 2001,20014,Q4-2001,200110,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/23,20011023,2001,CY 2001,20014,Q4-2001,200110,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/22,20011022,2001,CY 2001,20014,Q4-2001,200110,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/21,20011021,2001,CY 2001,20014,Q4-2001,200110,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/20,20011020,2001,CY 2001,20014,Q4-2001,200110,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/19,20011019,2001,CY 2001,20014,Q4-2001,200110,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/18,20011018,2001,CY 2001,20014,Q4-2001,200110,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/17,20011017,2001,CY 2001,20014,Q4-2001,200110,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/16,20011016,2001,CY 2001,20014,Q4-2001,200110,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/15,20011015,2001,CY 2001,20014,Q4-2001,200110,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/14,20011014,2001,CY 2001,20014,Q4-2001,200110,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/13,20011013,2001,CY 2001,20014,Q4-2001,200110,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/12,20011012,2001,CY 2001,20014,Q4-2001,200110,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/11,20011011,2001,CY 2001,20014,Q4-2001,200110,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/10,20011010,2001,CY 2001,20014,Q4-2001,200110,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/09,20011009,2001,CY 2001,20014,Q4-2001,200110,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/08,20011008,2001,CY 2001,20014,Q4-2001,200110,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/07,20011007,2001,CY 2001,20014,Q4-2001,200110,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/06,20011006,2001,CY 2001,20014,Q4-2001,200110,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/05,20011005,2001,CY 2001,20014,Q4-2001,200110,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/04,20011004,2001,CY 2001,20014,Q4-2001,200110,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/03,20011003,2001,CY 2001,20014,Q4-2001,200110,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/02,20011002,2001,CY 2001,20014,Q4-2001,200110,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/10/01,20011001,2001,CY 2001,20014,Q4-2001,200110,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/30,20010930,2001,CY 2001,20013,Q3-2001,200109,,9,September,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/29,20010929,2001,CY 2001,20013,Q3-2001,200109,,9,September,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/28,20010928,2001,CY 2001,20013,Q3-2001,200109,,9,September,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/27,20010927,2001,CY 2001,20013,Q3-2001,200109,,9,September,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/26,20010926,2001,CY 2001,20013,Q3-2001,200109,,9,September,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/25,20010925,2001,CY 2001,20013,Q3-2001,200109,,9,September,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/24,20010924,2001,CY 2001,20013,Q3-2001,200109,,9,September,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/23,20010923,2001,CY 2001,20013,Q3-2001,200109,,9,September,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/22,20010922,2001,CY 2001,20013,Q3-2001,200109,,9,September,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/21,20010921,2001,CY 2001,20013,Q3-2001,200109,,9,September,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/20,20010920,2001,CY 2001,20013,Q3-2001,200109,,9,September,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/19,20010919,2001,CY 2001,20013,Q3-2001,200109,,9,September,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/18,20010918,2001,CY 2001,20013,Q3-2001,200109,,9,September,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/17,20010917,2001,CY 2001,20013,Q3-2001,200109,,9,September,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/16,20010916,2001,CY 2001,20013,Q3-2001,200109,,9,September,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/15,20010915,2001,CY 2001,20013,Q3-2001,200109,,9,September,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/14,20010914,2001,CY 2001,20013,Q3-2001,200109,,9,September,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/13,20010913,2001,CY 2001,20013,Q3-2001,200109,,9,September,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/12,20010912,2001,CY 2001,20013,Q3-2001,200109,,9,September,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/11,20010911,2001,CY 2001,20013,Q3-2001,200109,,9,September,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/10,20010910,2001,CY 2001,20013,Q3-2001,200109,,9,September,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/09,20010909,2001,CY 2001,20013,Q3-2001,200109,,9,September,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/08,20010908,2001,CY 2001,20013,Q3-2001,200109,,9,September,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/07,20010907,2001,CY 2001,20013,Q3-2001,200109,,9,September,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/06,20010906,2001,CY 2001,20013,Q3-2001,200109,,9,September,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/05,20010905,2001,CY 2001,20013,Q3-2001,200109,,9,September,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/04,20010904,2001,CY 2001,20013,Q3-2001,200109,,9,September,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/03,20010903,2001,CY 2001,20013,Q3-2001,200109,,9,September,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/02,20010902,2001,CY 2001,20013,Q3-2001,200109,,9,September,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/09/01,20010901,2001,CY 2001,20013,Q3-2001,200109,,9,September,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/31,20010831,2001,CY 2001,20013,Q3-2001,200108,,8,August,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/30,20010830,2001,CY 2001,20013,Q3-2001,200108,,8,August,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/29,20010829,2001,CY 2001,20013,Q3-2001,200108,,8,August,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/28,20010828,2001,CY 2001,20013,Q3-2001,200108,,8,August,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/27,20010827,2001,CY 2001,20013,Q3-2001,200108,,8,August,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/26,20010826,2001,CY 2001,20013,Q3-2001,200108,,8,August,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/25,20010825,2001,CY 2001,20013,Q3-2001,200108,,8,August,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/24,20010824,2001,CY 2001,20013,Q3-2001,200108,,8,August,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/23,20010823,2001,CY 2001,20013,Q3-2001,200108,,8,August,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/22,20010822,2001,CY 2001,20013,Q3-2001,200108,,8,August,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/21,20010821,2001,CY 2001,20013,Q3-2001,200108,,8,August,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/20,20010820,2001,CY 2001,20013,Q3-2001,200108,,8,August,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/19,20010819,2001,CY 2001,20013,Q3-2001,200108,,8,August,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/18,20010818,2001,CY 2001,20013,Q3-2001,200108,,8,August,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/17,20010817,2001,CY 2001,20013,Q3-2001,200108,,8,August,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/16,20010816,2001,CY 2001,20013,Q3-2001,200108,,8,August,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2001/08/15,20010815,2001,CY 2001,20013,Q3-2001,200108,,8,August,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
